X Points,Y Points,Heading,Arc Length,Delta Heading,Delta Arc Length,Curvature,Left Power,Right Power,Left Adjusted Power,Right Adjusted Power
321.665678,4231.8743515,-2.7616935793420962,417.65081063389425,-1.860089360434464,205.7502242101066,0.009040521669298477,0.6069955319782755,0.7930044680217244,0.34300446802172446,0.15699553197827554
311.752224,4437.385612,-4.691657225588858,617.6464129531529,-1.9299636462467618,199.99560231925864,0.009650030419998552,0.603501817687661,0.7964981823123389,0.3464981823123389,0.15350181768766108
295.393906,4636.7110905,-6.68812603346736,812.2879919578107,-1.996468807878502,194.64157900465784,0.010257154807764452,0.6001765596060754,0.7998234403939245,0.34982344039392455,0.15017655960607545
272.724992,4830.028096,-8.746540321869698,1001.979817688393,-2.0584142884023384,189.6918257305823,0.010851359991262233,0.5970792855798835,0.8029207144201164,0.3529207144201164,0.14707928557988356
243.87975,5017.5139375,-10.861098021778771,1187.1283935818508,-2.1145576999090725,185.14857589345775,0.011420869373177756,0.5942721150045465,0.8057278849954534,0.35572788499545344,0.14427211500454656
208.99244799999997,5199.345924,-13.02474505333257,1368.140771855873,-2.163647031553799,181.01237827402224,0.011953033555961492,0.5918176484223108,0.8081823515776891,0.35818235157768913,0.14181764842231087
168.197354,5375.7013645,-15.229216080047623,1545.4226404670299,-2.204471026715053,177.28186861115682,0.012434836365303828,0.5897764486642485,0.8102235513357514,-0.14673753971507392,-0.3671846423865767
121.628736,5546.757568,-17.465130959682387,1719.3762144266059,-2.2359148796347643,173.95357395957603,0.012853515042779907,0.5882042560182631,0.8117957439817368,-0.18075303465455525,-0.404344522618029
69.420862,5712.6918435,-19.72214812146311,1890.3979789486075,-2.2570171617807233,171.0217645220016,0.013197251052162897,0.5871491419109629,0.812850858089037,-0.20891548134480908,-0.4346171975228832
11.708000000000027,5873.6815,-21.989171128908005,2058.876345108529,-2.2670230074448945,168.47836615992173,0.013455870086566388,0.5866488496277564,0.8133511503722435,-0.23039780698589946,-0.4571001077303864
-51.375581999999895,6029.903846499999,-24.254599447192174,2225.1892888248635,-2.265428318284169,166.3129437163343,0.013621479288756346,0.5867285840857925,0.8132714159142074,-0.24455432363008206,-0.4710971554584968
-119.69561599999992,6181.536192,-26.506609697790683,2389.70204964511,-2.2520102505985093,164.5127608202465,0.013688970018922483,0.587399487470074,0.8126005125299259,-0.2509619390784851,-0.47616296413833703
-193.1178339999999,6328.7558455,-28.733450234054796,2552.764966088289,-2.2268405362641133,163.0629164431789,0.013656327170133035,0.5886579731867941,0.8113420268132058,-0.2494457826481021,-0.47212983627451377
-271.5079679999999,6471.740116,-30.923730320243,2714.7115188899465,-2.190280086188203,161.94655280165762,0.01352470953099416,0.5904859956905886,0.8095140043094113,-0.24008630582509216,-0.45911431444391493
-354.7317499999999,6610.6663125,-33.066685827924196,2875.856642877921,-2.1429555076811972,161.14512398797433,0.013298295689301201,0.5928522246159407,0.8071477753840592,-0.22320735820654275,-0.43750290897466143
-442.65491199999997,6745.711744,-35.152406061174226,3036.4953535168625,-2.0857202332500293,160.63871063894157,0.012983920407192538,0.5957139883374974,0.8042860116625025,-0.19934722294886317,-0.4079192462738682
-535.1431860000001,6877.0537195,-37.17201059896084,3196.9017170098346,-2.0196045377866128,160.4063634929721,0.012590551233804865,0.5990197731106703,0.8009802268893296,-0.16921662798408393,-0.37117708176274306
-632.0623040000002,7004.869548000001,-39.117770168213696,3357.328175039764,-1.945759569252857,160.42645802992956,0.012128670003359918,0.6027120215373557,0.7972879784626442,0.34728797846264425,0.15271202153735572
-733.2779980000005,7129.336538500001,-40.983170734899026,3518.0052184716437,-1.8654005666853308,160.6770434318796,0.011609627155457056,0.6067299716657348,0.7932700283342651,0.3432700283342651,0.15672997166573488
-838.6560000000004,7250.632000000001,-42.762924527328614,3679.141389974342,-1.779753792429588,161.1361715026983,0.011045029653070653,0.6110123103785209,0.788987689621479,0.33898768962147907,0.16101231037852093
-948.0620420000007,7368.933241500001,-44.45293511302032,3840.9235844317914,-1.6900105856917023,161.78219445744935,0.01044620881401261,0.6154994707154144,0.7845005292845855,0.33450052928458546,0.16549947071541454
-1061.361856000001,7484.417572000001,-46.05022573304141,4003.517608555877,-1.5972906200210915,162.59402412408554,0.009823796591700691,0.6201354689989453,0.7798645310010546,0.32986453100105456,0.17013546899894544
-1178.4211740000007,7597.2623005000005,-47.552840894947096,4167.068957193211,-1.5026151619056876,163.55134863733383,0.009187421408781123,0.6248692419047166,0.7751307580952833,0.3251307580952833,0.1748692419047167
-1299.105728000001,7707.644736000001,-48.95973095137668,4331.703763005247,-1.4068900564295816,164.63480581203657,0.008545520186271017,0.6296554971785215,0.7703445028214784,0.32034450282147836,0.17965549717852164
-1423.2812500000007,7815.7421875,-50.27062835010391,4497.529877868912,-1.310897398727235,165.82611486366477,0.007905253040541849,0.6344551300636385,0.7655448699363614,0.3155448699363614,0.18445513006363862
-1550.813472000001,7921.7319640000005,-51.4859227512813,4664.638047795661,-1.2152944011773883,167.10816992674881,0.007272501408579418,0.6392352799411295,0.7607647200588704,0.31076472005887046,0.18923527994112951
-1681.5681260000008,8025.7913745000005,-52.606540547393536,4833.1031477322595,-1.120617796112235,168.46509993659856,0.00665192847975031,0.6439691101943879,0.7560308898056121,0.3060308898056121,0.1939691101943879
-1815.4109440000007,8128.097728000001,-53.633832702411105,5002.9854477096105,-1.0272921550175695,169.88229997735107,0.006047081745152553,0.6486353922491215,0.7513646077508784,0.33736265941291155,0.2346334439111546
-1952.2076580000012,8228.828333500001,-54.569473385958894,5174.33188699285,-0.9356406835477884,171.3464392832393,0.005460520145394802,0.6532179658226102,0.7467820341773898,0.38263782181883166,0.28907375346405206
-2091.8240000000014,8328.160500000002,-55.415370687327254,5347.177337830299,-0.8458973013683604,172.84545083744888,0.004893951777555887,0.6577051349315809,0.742294865068419,0.4263089639761687,0.34171923383933056
-2234.1257020000016,8426.2715365,-56.17358977312435,5521.545844890862,-0.7582190857970943,174.3685070605634,0.00434837172479628,0.6620890457101453,0.7379109542898546,0.468299357682171,0.3924774491024615
-2378.9784960000015,8523.338752,-56.846288187323466,5697.451830405174,-0.6726984141991181,175.9059855143123,0.003824192862069248,0.6663650792900455,0.7336349207099544,0.5085785274340684,0.44130868601415946
-2526.248114000002,8619.539455500002,-57.43566254978656,5874.9012583442,-0.58937436246309,177.44942793902555,0.0033213652436547073,0.6705312818768454,0.7294687181231545,0.5471526724125044,0.4882152361661954
-2675.8002880000017,8715.050956000001,-57.94390564724601,6053.892753690119,-0.5082430974594558,178.99149534591925,0.002839481822738059,0.6745878451270279,0.7254121548729721,0.584056199940237,0.5332318901942928
-2827.500750000002,8810.0505625,-58.37317278683014,6234.418675020337,-0.42926713958412677,180.5259213302179,0.002377869817370423,0.6785366430207943,0.7214633569792056,0.6193444225027197,0.5764177085443084
-2981.2152320000023,8904.715584000001,-58.72555625799866,6416.466140296675,-0.35238347116852253,182.0474652763378,0.0019356680997102832,0.6823808264415738,0.7176191735584261,0.6530873850830521,0.6178490379661998
