X Points,Y Points,Heading,Arc Length,Delta Heading,Delta Arc Length,Curvature,Left Power,Right Power,Left Adjusted Power,Right Adjusted Power
16623.648768,57039.85152,142.64589916497815,762.2677712784929,0.8816574650930988,375.0497062424852,0.0023507749784053176,0.45591712674534507,0.544082873254655,0.5561012535808931,0.6442670000902031
16851.206144,56741.72416,143.5729915524672,1125.459472951495,0.92709238748904,363.19170167300206,0.0025526254680888695,0.453645380625548,0.546354619374452,0.5366722158379942,0.6293814545868981
17066.868736,56449.49504,144.54789439287276,1477.1087863481807,0.9749028404055764,351.6493133966858,0.002772372370042956,0.4512548579797226,0.5487451420202774,0.5156032065260714,0.6130934905666261
17270.833152,56163.04128,145.57303145370605,1817.53690902595,1.0251370608332877,340.42812267776935,0.0030113171989719144,0.4487431469583356,0.5512568530416644,0.4927811850457229,0.5952948911290517
17463.296000000002,55882.24,146.65085365657703,2147.070940947755,1.0778222028709763,329.53403192180485,0.0032707462612744783,0.4461088898564526,0.5538911101435474,0.468095457648122,0.5758776779352168
17644.453888,55606.96832,147.783812075167,2466.0442020992436,1.1329584185899648,318.9732611514887,0.0035518915112194727,0.4433520790705018,0.5566479209294982,0.4414413006168466,0.5547371424758432
17814.503424,55337.10336,148.9743240932438,2774.7965395852802,1.1905120180768165,308.7523374860366,0.003855880178172349,0.4404743990961606,0.5595256009038394,0.41272458395151096,0.5317757857591898
17973.641216,55072.52224,150.224731798778,3073.67461544318,1.2504077055342009,298.8780758578996,0.004183671558862358,0.43747961472328994,0.56252038527671,0.38186753221998954,0.5069083027734096
18122.063872,54813.10208,151.5372517489725,3363.0321644108285,1.3125199501944849,289.35754896764865,0.0045359796379158225,0.43437400249027575,0.5656259975097242,0.34881573326743087,0.4800677282868794
18259.968,54558.72,152.91391538649094,3643.230208685034,1.3766636375184476,280.1980442742056,0.004913180750723677,0.43116681812407764,0.5688331818759224,0.3135464543125651,0.4512128180644098
18387.550208,54309.25312,154.3564996479195,3914.637214359442,1.44258426142855,271.4070056744081,0.005315206428971722,0.42787078692857106,0.5721292130714289,0.27607824046597473,0.4203366666088326
18505.007104,54064.57856,155.8664477116275,4177.629171842943,1.5099480637080092,262.99195748350076,0.005741422962725917,0.42450259681459956,0.5754974031854004,0.23648164498289667,0.38747645135369757
18612.535296,53824.57344,157.44478041095326,4432.5895802794585,1.578332699325756,254.96040843651554,0.0061905011409595255,0.4210833650337122,0.5789166349662878,0.1948907680521526,0.35272403798472823
18710.331392,53589.11488,159.09199960929732,4679.909314027382,1.647219198344061,247.31973374792324,0.006660282110860328,0.4176390400827984,0.5823609599172016,0.16763904008279837,0.3323609599172016
18798.592,53358.08,160.8079857980618,4919.986347881003,1.7159861887644752,240.0770338536213,0.007147648241150542,0.4142006905617762,0.5857993094382238,0.16420069056177622,0.3357993094382238
18877.513727999998,53131.34592,162.59189331164055,5153.225317252764,1.7839075135787539,233.2389693717614,0.007648411062627231,0.4108046243210623,0.5891953756789376,0.1608046243210623,0.3391953756789377
18947.293184,52908.78976,164.442047792566,5380.036890348923,1.850154480925454,226.811573096159,0.008157231377876094,0.4074922759537287,0.5925077240462713,0.15749227595372872,0.3425077240462713
19008.126976,52690.28864,166.35585177462838,5600.83693183368,1.913803982062376,220.80004148475655,0.00866758886997097,0.4043098008968798,0.5956901991031203,0.1543098008968798,0.3456901991031202
