X Points,Y Points,Heading,Arc Length,Delta Heading,Delta Arc Length,Curvature,Left Power,Right Power,Left Adjusted Power,Right Adjusted Power
-9239.894272,12487.519692799997,140.40470219445308,5963.1558401840075,-1.6944569255817612,194.82768825701714,0.00869720798281227,-0.5847228462790894,-0.4152771537209105,-0.1652771537209105,-0.3347228462790895
-9115.71875,12337.392187499998,138.74245830338612,6156.549172558339,-1.6622438910669644,193.3933323743313,0.0085951458132462,-0.5831121945533482,-0.41688780544665177,-0.16688780544665177,-0.33311219455334823
-8988.186527999998,12192.008167199998,137.11668984090602,6348.692040214808,-1.6257684624800959,192.1428676564692,0.008461248040633989,-0.5812884231240047,-0.4187115768759952,-0.1687115768759952,-0.3312884231240048
-8857.431874,12051.217180099999,135.53131068983978,6539.754301446882,-1.5853791510662347,191.06226123207398,0.008297709557308026,-0.5792689575533132,-0.42073104244668685,-0.17073104244668685,-0.32926895755331315
-8723.589055999999,11914.868774399998,133.98986080388386,6729.891622924274,-1.5414498859559274,190.1373214773921,0.008107034820826494,-0.577072494297795,-0.42292750570220505,-0.17292750570220505,-0.32707249429779495
-8586.792341999999,11782.812498299998,132.49549174222497,6919.245438337936,-1.4943690616588867,189.35381541366223,0.007891940589600799,-0.5747184530829429,-0.4252815469170571,-0.17528154691705708,-0.3247184530829429
-8447.176,11654.897899999998,131.050962584417,7107.943018063541,-1.4445291578079775,188.69757972560456,0.007655260655216535,-0.5722264578904003,-0.4277735421095997,-0.1777735421095997,-0.3222264578904003
-8304.874297999999,11530.9745277,129.65864526385946,7296.097641434993,-1.392317320557538,188.15462337145254,0.007399857072918386,-0.569615866027877,-0.4303841339721231,-0.1803841339721231,-0.3196158660278769
-8160.0215039999985,11410.891929599999,128.3205380810496,7483.808861740256,-1.338107182809864,187.71122030526294,0.007128541280770303,-0.5669053591404918,-0.4330946408595082,-0.18309464085950822,-0.3169053591404918
-8012.751885999998,11294.499653899999,127.03828599436191,7671.162853117492,-1.2822520866876772,187.35399137723562,0.006844007310769588,-0.5641126043343831,-0.43588739566561685,-0.18588739566561685,-0.31411260433438315
-7863.199711999998,11181.647248799996,125.81320622743439,7858.23282810206,-1.2250797669275215,187.06997498456803,0.006548778161907272,-0.561253988346374,-0.43874601165362603,-0.18874601165362606,-0.31125398834637397
-7711.499249999998,11072.184262499999,124.64631776251694,8045.079514593353,-1.1668884649174487,186.84668649129344,0.006245165417861648,-0.5583444232458732,-0.44165557675412687,-0.21081651623588687,-0.32750536272763314
-7557.784767999998,10965.960243199997,123.53837338807423,8231.75168139925,-1.1079443744427095,186.67216680589627,0.005935241409581685,-0.5553972187221348,-0.44460278127786523,-0.24010726146342198,-0.3509016989076915
-7402.190533999998,10862.824739099997,122.48989311584926,8418.286702194675,-1.0484802722249782,186.53502079542523,0.005620822662436514,-0.5524240136112496,-0.4475759863887504,-0.26980606008164676,-0.37465408730414596
-7244.8508159999965,10762.627298399997,121.50119795735145,8604.711148619395,-0.988695158497805,186.42444642472037,0.005303463024614971,-0.5494347579248909,-0.45056524207510906,-0.29977088498283655,-0.3986404008326184
-7085.899881999997,10665.217469299998,120.57244323560852,8791.041404265796,-0.9287547217429335,186.33025564640047,0.004984454717356599,-0.5464377360871481,-0.4535622639128519,-0.3298836129375411,-0.42275908511183724
-6925.471999999997,10570.444799999997,119.70365079123964,8977.284292406152,-0.8687924443688786,186.24288814035572,0.004664835543755787,-0.5434396222184432,-0.4565603777815568,-0.36004935656231496,-0.4469286009992014
-6763.701437999996,10478.158838699997,118.89473961272955,9163.43771142839,-0.8089111785100869,186.15341902223918,0.00434540059891908,-0.5404455589255036,-0.4595544410744964,-0.3901953901663746,-0.47108650801738183
-6600.722463999997,10388.209133599998,118.14555457276676,9349.491273048698,-0.7491850399627964,186.05356162030694,0.004026717002557184,-0.5374592519981405,-0.46254074800185946,-0.4202698027844989,-0.49518830678077996
-6436.669345999997,10300.445232899996,117.45589308221138,9535.426939418596,-0.6896614905553804,185.93566636989817,0.003709140392587981,-0.5344830745277676,-0.4655169254722324,-0.45023999210225407,-0.5192061411577893
-6271.676351999997,10214.716684799998,116.82552957951602,9721.219656223431,-0.63036350269536,185.79271680483544,0.003392832149376173,-0.5315181751347694,-0.4684818248652306,-0.48009109216825596,-0.5431274424377948
-6105.877749999996,10130.873037499996,116.25423785673317,9906.837979766533,-0.5712917227828456,185.61832354310172,0.0030777765463986936,-0.5285645861391401,-0.47143541386085985,-0.5098244074169709,-0.5669535796952512
-5939.407807999996,10048.763839199997,115.74181128540256,10092.24469684386,-0.5124265713306073,185.4067170773269,0.0027637972313423642,-0.5256213285665297,-0.47437867143347034,-0.5394559067693694,-0.5906985639024287
-5772.400793999996,9968.238638099996,115.28808104859479,10277.39743693744,-0.4537302368077718,185.15274009357927,0.002450572627650203,-0.5226865118403878,-0.4773134881596121,-0.569014814809345,-0.6143878384901207
-5604.9909759999955,9889.146982399998,114.89293251207427,10462.249276896415,-0.39514853652052295,184.8518399589757,0.0021376500045021613,-0.5197574268260269,-0.4802425731739731,-0.5985423227912895,-0.6380571764433433
-5437.312621999996,9811.338420299997,114.55631988000611,10646.749338837777,-0.33661263206815306,184.50006194136222,0.0018244580978791585,-0.5168306316034063,-0.48316936839659375,-0.6280904300768654,-0.6617516932836779
-5269.499999999996,9734.662499999997,114.27827928149628,10830.843382492763,-0.27804059850983265,184.0940436549863,0.0015103182753208862,-0.5139020299254924,-0.48609797007450767,-0.6577209166722323,-0.6855249765232171
-5101.687377999997,9658.968769699997,114.05894042508868,11014.474393657354,-0.2193388564076031,183.63101116459075,0.0011944543299987982,-0.5109669428203801,-0.48903305717961987,-0.687504439129722,-0.7094383247704823
-4934.009023999995,9584.106777599998,113.89853694096492,11197.583170784348,-0.16040348412376204,183.10877712699403,8.760010669096946E-4,-0.5080201742061888,-0.49197982579381117,-0.7175197351064871,-0.7335600835188648
-4766.599205999996,9509.926071899998,113.79741550587474,11380.10891208744,-0.10112143509017812,182.52574130309222,5.540119128853107E-4,-0.5050560717545067,-0.4949439282454932,-0.7478529156502419,-0.7579650591592554
-4599.592191999995,9436.276200799999,113.75604381464647,11561.98980582075,-0.041371691228263785,181.88089373330877,2.2746584525222942E-4,-0.5020685845614139,-0.4979314154385861,-0.7785968185921467,-0.7827339877149745
-4433.122249999997,9363.006712499995,113.77501742460748,11743.163626655147,0.01897360996100872,181.1738208343977,1.0472600220943276E-4,-0.49905131950195025,-0.5009486804980497,-0.792046970310248,-0.7901496093141485
-4267.323647999996,9289.967155199998,113.85506545568538,11923.568341298203,0.08004803107789371,180.40471464305665,4.437136315217857E-4,-0.4959975984461039,-0.5040024015538961,-0.7662867428745443,-0.7582819397667522
-4102.330653999996,9217.007077099996,113.99705507855428,12103.142726698426,0.14198962286890549,179.57438540022304,7.907008705748015E-4,-0.49290051885655545,-0.5070994811434446,-0.7398899071445866,-0.7256909448576974
-3938.277535999994,9143.9760264,114.20199466615698,12281.82700433462,0.20493958760269493,178.68427763619366,0.0011469368783521593,-0.4897530206198667,-0.5102469793801333,-0.7127573447201998,-0.6922633859599332
-3775.2985619999954,9070.723551299998,114.47103541874043,12459.56349421259,0.26904075258345017,177.7364898779706,0.0015137057830284654,-0.48654796237082676,-0.5134520376291732,-0.6847870460717537,-0.6578829708134072
-3613.5279999999957,8997.099199999995,114.80547119955173,12636.297292265546,0.33443578081130454,176.73379805295554,0.001892313663236593,-0.4832782109594348,-0.5167217890405652,-0.6558751276654549,-0.6224315495843245
-3453.1001179999957,8922.952520699997,115.20673623615966,12811.976974868541,0.40126503660792423,175.67968260299494,0.0022840719579093976,-0.4799367481696038,-0.5200632518303963,-0.6259171354080975,-0.585790631747305
-3294.1491839999953,8848.133061599998,115.6764002516663,12986.555334113484,0.4696640155066376,174.57835924494248,0.002690276260688534,-0.47651679922466883,-0.5234832007753312,-0.5948097186168059,-0.5478433170661435
-3136.8094659999942,8772.490370899995,116.21616049108145,13159.990147326627,0.539760239415159,173.43481321314357,0.003112179322105407,-0.47301198802924205,-0.526988011970758,-0.5624527695917985,-0.5084767456502826
-2981.215231999993,8695.873996799997,116.82783000270042,13332.24498401562,0.6116695116189703,172.25483668899324,0.0035509569622323113,-0.46941652441905146,-0.5305834755809485,-0.5287521337912021,-0.46758518262930504
-2827.500749999993,8618.133487499997,117.5133214258174,13503.290052972055,0.6854914231169715,171.045068956435,0.004007665507689135,-0.4657254288441493,-0.5342745711558508,-0.49362300300227424,-0.42507386069057285
-2675.800287999994,8539.118391199998,118.27462543025965,13673.10309158521,0.7613040044422519,169.81303861315428,0.004483189339639311,-0.46193479977788743,-0.5380652002221126,-0.45699410635277127,-0.380863705908546
-2526.2481139999945,8458.678256099996,119.11378285850903,13841.670298493398,0.8391574282493792,168.56720690818838,0.00497817721276267,-0.45804212858753035,-0.5419578714124696,-0.4188128083276428,-0.3348970655027035
-2378.978495999996,8376.662630399995,120.03284955045483,14008.987309455983,0.919066691945801,167.3170109625844,0.005492966236119005,-0.45404666540270855,-0.5459533345972915,-0.3790512045271761,-0.2871445353325932
-2234.125701999994,8292.921062299996,121.03385280126719,14175.060214712985,1.00100325081236,166.07290525700228,0.006027492860820773,-0.4499498374593827,-0.5500501625406173,-0.3377132693708516,-0.23761294428961705
-2091.8239999999932,8207.303099999997,122.11873843732504,14339.906614053112,1.084885636057848,164.8463993401274,0.006581190977786482,-0.4457557181971083,-0.5542442818028916,-0.3042442818028917,-0.1957557181971083
-1952.2076579999957,8119.658291699994,123.28930762207943,14503.556703284488,1.1705691847543989,163.6500892313761,0.007152878377593842,-0.44147154076227935,-0.5585284592377207,-0.30852845923772065,-0.19147154076227935
-1815.4109439999938,8029.836185599997,124.54714275643687,14666.05438276242,1.2578351343574354,162.49767947793225,0.007740634441049072,-0.4371082432821282,-0.5628917567178717,-0.3128917567178718,-0.18710824328212822
-1681.5681259999947,7937.686329899992,125.8935222529974,14827.4583750711,1.3463794965605302,161.40399230868024,0.008341674064577165,-0.4326810251719735,-0.5673189748280265,-0.3173189748280265,-0.1826810251719735
-1550.8134719999944,7843.058272799994,127.32932457577914,14987.843334922813,1.4358023227817398,160.38495985171176,0.008952225471199105,-0.428209883860913,-0.571790116139087,-0.321790116139087,-0.17820988386091302
-1423.2812499999964,7745.801562499993,128.85492277329345,15147.300929933866,1.525598197514313,159.45759501105385,0.00956742259538396,-0.4237200901242829,-0.5762799098757171,-0.3262799098757171,-0.1737200901242829
-1299.105727999995,7645.76574719999,130.47007180353793,15305.940866349225,1.6151490302444813,158.63993641535853,0.010181225905282906,-0.4192425484877759,-0.580757451512224,-0.3307574515122241,-0.16924254848777592
-1178.4211739999937,7542.800375099998,132.17379223312392,15463.891829304292,1.7037204295859851,157.95096295506664,0.010786388368335897,-0.41481397852070073,-0.5851860214792992,-0.33518602147929927,-0.16481397852070073
-1061.361855999996,7436.754994399997,133.96425532543293,15621.302303226925,1.790463092309011,157.41047392263317,0.011374485113290431,-0.41047684538455087,-0.5895231546154491,-0.33952315461544913,-0.16047684538455087
-948.0620419999941,7327.479153299995,135.83867599378917,15778.341234992913,1.8744206683562368,157.0389317659883,0.011936025336376044,-0.40627896658218676,-0.5937210334178132,-0.34372103341781324,-0.15627896658218673
-838.6559999999936,7214.8223999999955,137.79322140173645,15935.198501025541,1.954545407947279,156.8572660326281,0.012460662214657877,-0.4022727296026346,-0.5977272703973654,0.16142901784855412,0.3568835586432849
-733.2779979999941,7098.6342826999935,139.82294390523515,16092.085140269615,2.0297225034987036,156.8866392440741,0.012937510251213888,-0.39851387482506484,-0.6014861251749352,0.1982022461782452,0.40117449652811554
-632.0623039999937,6978.764349599993,141.92174727827708,16249.233318407069,2.0988033730419318,157.14817813745321,0.013355569233556078,-0.395059831347902,-0.604940168652098,0.23028321620016853,0.44016355350436454
-535.1431859999939,6855.062148899993,144.0823944843922,16406.895995183924,2.1606472061151294,157.66267677685573,0.013704240282391958,-0.39196763969424353,-0.6080323603057565,0.25682806369755995,0.4728927843090729
-442.6549119999945,6727.377228799991,146.2965634663484,16565.346276376647,2.214168981956192,158.4502811927232,0.0139739037715122,-0.3892915509021918,-0.6107084490978082,0.27707337148072886,0.49849026967634524
-354.7317499999954,6595.559137499993,148.55495448452166,16724.87644445085,2.2583910181732563,159.53016807420136,0.014156513751824192,-0.3870804490913372,-0.6129195509086628,0.2903841179963934,0.516223219813719
-271.50796799999625,6459.457423199992,150.84744860374218,16885.796676635924,2.292494119220521,160.9202321850753,0.014246152196598314,-0.38537529403897397,-0.614624705961026,0.29629823074983064,0.5255476426718827
-193.11783399999877,6318.921634099988,153.1633123975644,17048.433474824116,2.315863793822217,162.6367981881922,0.014239482205881145,-0.3842068103088877,-0.6157931896911123,0.2945627978087849,0.5261491771910095
-119.69561599999543,6173.80131839999,155.4914393890923,17213.127846967058,2.3281269915279097,164.69437214294157,0.014136044609389019,-0.3835936504236031,-0.616406349576397,0.28515744222166967,0.5179701413744635
-51.37558199999694,6023.946024299992,157.8206148589327,17380.233292943063,2.3291754698403793,167.10544597600529,0.013938357641407008,-0.38354122650798106,-0.6164587734920189,0.2683016260275767,0.5012191730116146
11.708000000004176,5869.2052999999905,160.13978806341086,17550.11365779132,2.319173204478176,169.88036484825716,0.013651802587954828,-0.3840413397760926,-0.6159586602239073,0.24444455975225304,0.4763618802000678
69.42086200000267,5709.428693699989,162.43833506986562,17723.14092071262,2.298547006454754,173.02726292129955,0.013284305418968937,-0.38507264967726085,-0.6149273503227392,0.21423861028962043,0.44409331093509874
121.62873600000239,5544.465753599987,164.70629648074973,17899.692988828305,2.267961410884112,176.55206811568496,0.012845850151118417,-0.38660192945579297,-0.613398070544207,0.1784991923008583,0.40529533338927237
168.19735400000354,5374.166027899988,166.9345770938312,18080.15156050166,2.2282806130814663,180.45857167335635,0.01234787903073285,-0.3885859693459281,-0.6114140306540718,-0.3614140306540719,-0.1385859693459281
208.99244800000088,5198.379064799992,169.1150985516038,18264.900114766686,2.1805214577726133,184.74855426502472,0.011802644228785795,-0.39097392711136936,-0.6090260728886306,-0.35902607288863064,-0.14097392711136933
243.87975000000006,5016.954412499988,171.24090061614402,18454.322072208866,2.12580206454021,189.42195744218043,0.011222574685878717,-0.3937098967729895,-0.6062901032270105,-0.3562901032270105,-0.1437098967729895
272.7249919999995,4829.741619199987,173.3061911911071,18648.799159842063,2.065290574963086,194.4770876331968,0.010619711556244913,-0.3967354712518443,-0.6032645287481557,-0.3532645287481557,-0.14673547125184427
295.39390600000115,4636.590233099989,175.30634903876745,18848.709999451406,2.000157847660347,199.91083960934338,0.010005249598115802,-0.39999210761698123,-0.6000078923830188,-0.35000789238301877,-0.14999210761698123
311.7522239999962,4437.349802399982,177.23788594526548,19054.42892665848,1.9315369064980246,205.71892720707183,0.009389203670860023,-0.40342315467509876,-0.5965768453249012,-0.34657684532490124,-0.15342315467509876
321.6656780000012,4231.869875299988,179.09837673593776,19266.325037436454,1.8604907906722872,211.896110777976,0.008780202637233543,-0.15697546046638422,-0.3430245395336158,-0.3430245395336158,-0.15697546046638422
